期間,總指數_原始值,總指數_年增率(%),第 1 類動物產品_原始值,第 1 類動物產品_年增率(%),03魚、甲殼及軟體類動物_原始值,03魚、甲殼及軟體類動物_年增率(%),第 4 類調製食品、飲料、酒及菸類_原始值,第 4 類調製食品、飲料、酒及菸類_年增率(%),第 5 類礦產品_原始值,第 5 類礦產品_年增率(%),27能源礦產品_原始值,27能源礦產品_年增率(%),第 6 類化學或有關工業產品_原始值,第 6 類化學或有關工業產品_年增率(%),28無機化學產品及貴金屬化合物_原始值,28無機化學產品及貴金屬化合物_年增率(%),29有機化學產品_原始值,29有機化學產品_年增率(%),32著色料、漆類及油墨_原始值,32著色料、漆類及油墨_年增率(%),38雜項化學產品_原始值,38雜項化學產品_年增率(%),第 7 類塑、橡膠及其製品_原始值,第 7 類塑、橡膠及其製品_年增率(%),39塑膠及其製品_原始值,39塑膠及其製品_年增率(%),40橡膠及其製品_原始值,40橡膠及其製品_年增率(%),第10類木漿、紙及其製品_原始值,第10類木漿、紙及其製品_年增率(%),48紙、紙板及其製品_原始值,48紙、紙板及其製品_年增率(%),第11類紡織及其製品_原始值,第11類紡織及其製品_年增率(%),54人造纖維絲、絲紗及其梭織物_原始值,54人造纖維絲、絲紗及其梭織物_年增率(%),55人造纖維棉_原始值,55人造纖維棉_年增率(%),58花邊及窄幅梭織物_原始值,58花邊及窄幅梭織物_年增率(%),59浸漬、塗佈或黏合織物及工業用織物_原始值,59浸漬、塗佈或黏合織物及工業用織物_年增率(%),60針織品或鉤針織品_原始值,60針織品或鉤針織品_年增率(%),第13類石料製品、玻璃及玻璃器_原始值,第13類石料製品、玻璃及玻璃器_年增率(%),70玻璃及玻璃器_原始值,70玻璃及玻璃器_年增率(%),第15類基本金屬及其製品_原始值,第15類基本金屬及其製品_年增率(%),72鋼鐵_原始值,72鋼鐵_年增率(%),73鋼鐵製品_原始值,73鋼鐵製品_年增率(%),74銅及其製品_原始值,74銅及其製品_年增率(%),76鋁及其製品_原始值,76鋁及其製品_年增率(%),82基本金屬製工具及其零件_原始值,82基本金屬製工具及其零件_年增率(%),83基本金屬雜項製品_原始值,83基本金屬雜項製品_年增率(%),第16類機器、電機、電視影像及聲音記錄機等設備_原始值,第16類機器、電機、電視影像及聲音記錄機等設備_年增率(%),84鍋爐、機器、機械用具及其零件_原始值,84鍋爐、機器、機械用具及其零件_年增率(%),85電機、電視影像、聲音記錄等設備及其零件_原始值,85電機、電視影像、聲音記錄等設備及其零件_年增率(%),第17類運輸工具_原始值,第17類運輸工具_年增率(%),87運輸工具_原始值,87運輸工具_年增率(%),第18類光學、計量、醫療儀器、樂器及其零件_原始值,第18類光學、計量、醫療儀器、樂器及其零件_年增率(%),90光學、計量、檢查、醫療儀器及其零件_原始值,90光學、計量、檢查、醫療儀器及其零件_年增率(%),第20類雜項製品_原始值,第20類雜項製品_年增率(%),94座物、家具、燈具及其零件_原始值,94座物、家具、燈具及其零件_年增率(%)
2009M03,84.00,-15.07,61.00,-7.42,62.35,-5.32,93.58,15.25,49.37,-44.37,48.66,-45.02,64.61,-25.38,52.51,-57.59,52.97,-36.52,91.83,-3.84,88.93,-6.44,72.10,-18.18,73.23,-19.11,65.59,-11.71,72.70,-20.69,72.70,-20.69,74.77,-6.13,69.97,-6.27,61.17,-21.78,88.80,-3.65,89.10,1.19,79.94,0.19,77.91,-12.12,77.91,-12.12,74.86,-24.57,74.29,-26.17,75.78,-23.34,56.82,-39.44,83.27,-26.92,98.01,-0.20,102.23,-0.99,99.27,-8.52,96.90,-8.86,100.22,-8.39,87.83,-0.91,87.83,-0.91,96.24,-17.21,96.24,-17.49,94.15,3.82,89.14,1.76
2009M04,84.84,-15.55,62.30,-6.23,64.87,-2.27,93.58,13.76,52.69,-45.00,52.05,-45.58,67.42,-23.23,55.55,-54.74,57.14,-32.90,92.33,-4.84,88.90,-5.79,74.23,-16.99,75.55,-17.58,66.64,-12.91,72.83,-23.34,72.83,-23.34,75.31,-5.12,70.46,-4.98,64.03,-16.91,88.83,-3.89,87.49,-0.75,80.22,0.55,77.85,-13.50,77.85,-13.50,74.16,-28.11,71.58,-33.52,75.13,-24.51,61.20,-36.62,84.21,-29.32,96.40,-2.52,100.15,-3.96,99.90,-8.30,98.51,-8.37,100.45,-8.27,88.04,-2.19,88.04,-2.19,95.78,-18.05,95.77,-18.35,94.54,3.75,89.99,1.74
2009M05,85.21,-16.40,63.17,-11.02,66.38,-8.57,93.58,13.76,54.71,-49.24,54.13,-49.78,70.45,-20.78,58.22,-49.82,61.64,-28.99,92.35,-5.35,88.34,-6.23,73.81,-19.24,75.02,-19.82,66.83,-15.27,73.02,-24.40,73.02,-24.40,76.67,-3.27,72.43,-1.71,66.66,-12.84,89.29,-2.77,88.32,-1.16,80.34,0.60,78.51,-13.44,78.51,-13.44,73.46,-31.26,67.64,-41.96,76.72,-22.79,64.12,-34.00,85.87,-26.93,96.67,-2.16,99.47,-4.99,100.09,-7.62,98.96,-7.31,100.54,-7.74,89.41,-0.74,89.41,-0.74,94.52,-18.19,94.49,-18.50,92.76,-1.54,90.37,1.41
2009M06,86.20,-16.54,62.87,-15.97,66.36,-14.22,92.73,10.09,60.16,-49.61,59.66,-50.09,70.23,-24.56,64.68,-41.53,60.83,-34.37,93.19,-5.19,89.25,-6.06,75.18,-21.56,76.67,-21.79,66.66,-19.90,73.97,-22.96,73.97,-22.96,76.93,-3.93,71.98,-2.95,68.41,-12.40,89.36,-2.53,89.05,-2.46,80.35,-0.02,79.07,-12.00,79.07,-12.00,75.34,-29.68,69.85,-40.27,79.16,-21.04,65.88,-31.21,86.55,-27.24,96.85,-1.95,98.77,-6.98,100.24,-6.90,99.17,-6.80,100.66,-6.94,89.51,-0.85,89.51,-0.85,96.45,-14.78,96.45,-15.05,92.49,-3.12,89.79,-2.22
2009M07,86.79,-16.29,63.87,-17.08,67.35,-16.16,93.29,8.62,60.22,-51.95,59.75,-52.41,72.03,-25.70,71.39,-33.79,63.70,-34.77,93.42,-6.81,88.75,-8.05,76.30,-22.70,77.90,-21.83,67.09,-28.09,76.07,-19.19,76.07,-19.19,78.52,-3.03,75.66,1.14,70.20,-11.68,89.10,-2.82,89.44,-4.75,80.20,-0.52,79.66,-11.39,79.66,-11.39,77.61,-28.05,73.85,-37.97,80.27,-19.04,68.22,-28.96,85.54,-27.47,96.84,-3.99,97.49,-8.71,99.78,-6.22,99.28,-5.97,99.97,-6.32,89.95,-1.00,89.95,-1.00,97.90,-10.33,97.93,-10.55,92.51,-3.48,89.83,-3.02
2009M08,88.63,-12.12,64.20,-14.98,67.37,-14.23,93.58,8.95,64.32,-42.22,63.92,-42.59,74.46,-19.80,75.40,-28.13,67.31,-26.42,92.62,-7.81,89.13,-7.48,77.59,-19.78,79.10,-18.54,68.92,-27.11,78.88,-15.60,78.88,-15.60,79.17,-2.21,76.73,0.99,71.62,-8.92,88.89,-3.31,88.82,-4.05,80.71,0.50,79.93,-10.90,79.93,-10.90,81.86,-24.34,79.58,-34.57,84.30,-14.08,73.46,-21.52,86.68,-26.47,96.97,-3.39,96.16,-9.08,101.05,-3.49,100.80,-2.20,101.15,-4.00,90.29,0.19,90.29,0.19,99.22,-1.85,99.26,-1.97,92.53,-3.41,89.86,-2.88
2009M09,89.40,-9.48,65.96,-12.88,69.19,-12.18,93.58,8.95,64.48,-36.37,64.08,-36.69,73.88,-15.12,75.42,-24.25,65.91,-20.48,93.54,-6.69,90.17,-5.30,77.54,-16.49,78.63,-15.32,71.24,-23.29,81.75,-10.73,81.75,-10.73,79.65,-1.01,77.16,1.81,72.11,-6.88,89.19,-2.80,90.27,-1.76,80.84,1.29,80.69,-8.49,80.69,-8.49,84.26,-20.79,83.23,-30.81,84.25,-12.78,78.16,-12.91,88.19,-23.03,97.07,-2.95,95.97,-9.26,101.65,-2.40,99.83,-3.00,102.38,-2.17,91.23,2.61,91.23,2.61,101.15,0.37,101.23,0.29,92.62,-3.95,90.06,-4.05
2009M10,89.35,-5.95,66.79,-9.61,70.07,-8.75,93.01,0.64,63.54,-28.88,63.15,-29.08,72.57,-7.40,81.09,-12.58,64.05,-8.90,93.14,-5.14,88.95,-5.23,77.30,-8.93,78.39,-6.65,71.03,-21.17,83.54,-4.81,83.54,-4.81,80.85,1.51,80.17,4.44,71.79,-2.45,89.29,-2.52,90.72,0.58,81.34,2.64,81.49,-6.54,81.49,-6.54,84.29,-15.93,82.83,-27.05,84.53,-8.75,78.43,0.05,87.73,-18.76,97.63,-1.96,96.89,-7.79,101.70,-1.31,100.02,-0.74,102.37,-1.53,93.00,5.25,93.00,5.25,99.99,1.30,100.05,1.31,92.70,-4.08,90.23,-4.33
2009M11,90.10,0.60,69.81,0.34,71.82,-0.42,93.01,0.64,69.05,-0.65,68.73,-0.32,74.96,12.42,86.36,11.30,67.59,26.83,93.01,-4.38,89.06,-3.79,78.19,1.31,79.53,3.49,70.49,-10.82,84.95,5.01,84.95,5.01,82.15,6.54,82.27,12.96,74.47,10.38,89.58,-1.68,90.99,1.82,81.49,3.16,80.88,-6.90,80.88,-6.90,84.62,-5.81,82.96,-15.53,83.70,-2.49,80.62,20.78,88.92,-11.70,97.66,-1.76,96.88,-7.54,101.55,0.19,100.51,2.73,101.97,-0.77,91.61,1.61,91.61,1.61,99.80,2.93,99.85,2.95,92.72,-3.95,90.27,-4.24
2009M12,90.45,4.24,68.38,-2.98,70.41,-3.96,95.28,3.09,68.96,27.21,68.65,28.41,78.89,25.06,91.06,60.43,73.37,50.75,93.75,-1.13,89.25,-3.38,80.73,10.18,82.29,12.25,71.75,-1.78,84.97,11.98,84.97,11.98,83.08,10.01,83.93,18.61,76.84,22.05,89.24,-1.60,90.43,1.23,81.80,3.68,81.17,-3.06,81.17,-3.06,84.67,1.78,81.94,-6.68,84.22,2.31,82.38,37.87,91.31,-4.77,97.56,-2.14,95.69,-7.46,101.18,0.17,99.61,1.73,101.81,-0.43,91.08,-2.52,91.08,-2.52,99.37,1.47,99.42,1.48,92.72,-4.01,90.27,-4.36
2010M01,91.51,6.70,68.62,8.15,70.71,8.35,94.96,4.26,72.74,36.73,72.48,38.08,81.79,29.60,95.03,67.37,77.41,55.94,93.04,-0.39,90.28,-0.48,83.65,16.99,85.31,18.65,74.10,7.08,89.13,20.36,89.13,20.36,83.99,12.24,83.85,20.79,79.48,30.23,89.52,-1.06,92.03,3.15,82.36,3.58,82.77,1.53,82.77,1.53,86.14,8.42,82.83,-0.64,86.58,10.25,85.28,53.02,93.31,2.58,96.85,-1.48,95.69,-7.74,101.12,0.25,99.45,1.08,101.79,-0.08,91.18,-0.79,91.18,-0.79,99.68,1.78,99.74,1.82,92.92,-3.46,90.35,-3.56
2010M02,91.65,8.01,69.62,11.23,71.42,10.94,95.24,1.41,71.18,34.45,70.91,35.58,82.88,29.44,97.49,81.24,79.14,53.13,92.81,0.65,90.26,0.03,84.63,18.81,86.20,19.44,75.61,14.86,94.32,29.36,94.32,29.36,84.28,12.69,84.62,20.61,80.27,31.42,89.40,-0.03,91.93,3.68,81.90,3.14,85.21,7.12,85.21,7.12,87.21,14.75,85.40,11.26,86.23,11.61,85.40,56.10,93.53,9.25,96.55,-1.41,96.77,-6.70,100.76,0.71,98.98,0.35,101.47,0.85,89.69,0.43,89.69,0.43,100.76,3.04,100.83,3.08,92.91,-3.14,90.33,-2.84
2010M03,92.60,10.24,71.65,17.46,73.69,18.19,94.81,1.31,73.21,48.29,72.98,49.98,84.67,31.05,99.86,90.17,81.59,54.03,93.60,1.93,90.74,2.04,85.66,18.81,87.07,18.90,77.59,18.30,97.52,34.14,97.52,34.14,84.66,13.23,84.59,20.89,81.74,33.63,90.62,2.05,92.17,3.45,82.06,2.65,88.93,14.14,88.93,14.14,89.59,19.68,88.25,18.79,90.92,19.98,85.68,50.79,95.29,14.44,96.54,-1.50,96.93,-5.18,101.07,1.81,98.92,2.08,101.94,1.72,91.02,3.63,91.02,3.63,100.78,4.72,100.85,4.79,92.94,-1.29,90.40,1.41
2010M04,93.49,10.20,71.75,15.17,72.40,11.61,94.96,1.47,76.24,44.70,76.05,46.11,86.21,27.87,91.73,65.13,83.56,46.24,94.22,2.05,92.00,3.49,87.14,17.39,88.57,17.23,78.94,18.46,99.37,36.44,99.37,36.44,85.56,13.61,85.00,20.64,83.82,30.91,92.33,3.94,93.04,6.34,83.14,3.64,91.91,18.06,91.91,18.06,92.74,25.05,93.01,29.94,92.55,23.19,89.14,45.65,97.82,16.16,96.32,-0.08,98.24,-1.91,101.12,1.22,99.50,1.00,101.76,1.30,91.12,3.50,91.12,3.50,99.22,3.59,99.26,3.64,92.95,-1.68,90.42,0.48
2010M05,93.38,9.59,74.81,18.43,75.41,13.60,94.81,1.31,75.04,37.16,74.82,38.22,86.08,22.19,93.82,61.15,83.36,35.24,93.51,1.26,92.34,4.53,86.69,17.45,87.79,17.02,80.34,20.22,97.29,33.24,97.29,33.24,86.01,12.18,86.10,18.87,85.13,27.71,91.16,2.09,92.22,4.42,83.54,3.98,96.13,22.44,96.13,22.44,94.64,28.83,98.23,45.22,93.16,21.43,87.75,36.85,95.52,11.24,96.05,-0.64,97.00,-2.48,100.34,0.25,98.35,-0.62,101.13,0.59,89.70,0.32,89.70,0.32,100.20,6.01,100.27,6.12,93.55,0.85,91.72,1.49
2010M06,92.33,7.11,75.05,19.37,76.03,14.57,95.42,2.90,70.96,17.95,70.69,18.49,83.14,18.38,87.24,34.88,78.80,29.54,93.58,0.42,92.46,3.60,86.15,14.59,87.33,13.90,79.39,19.10,94.47,27.71,94.47,27.71,85.53,11.18,84.69,17.66,84.89,24.09,91.67,2.58,92.14,3.47,83.76,4.24,99.90,26.34,99.90,26.34,93.00,23.44,96.94,38.78,91.01,14.97,84.62,28.45,94.60,9.30,96.11,-0.76,97.29,-1.50,99.78,-0.46,98.00,-1.18,100.49,-0.17,89.87,0.40,89.87,0.40,99.82,3.49,99.87,3.55,93.51,1.10,91.62,2.04
2010M07,92.01,6.01,77.34,21.09,78.76,16.94,95.00,1.83,69.67,15.69,69.38,16.12,82.23,14.16,86.57,21.26,77.33,21.40,94.10,0.73,92.08,3.75,85.72,12.35,86.60,11.17,80.64,20.20,93.86,23.39,93.86,23.39,85.80,9.27,85.84,13.45,83.35,18.73,92.19,3.47,93.11,4.10,82.87,3.33,102.88,29.15,102.88,29.15,91.92,18.44,95.07,28.73,90.70,12.99,83.28,22.08,93.04,8.77,96.33,-0.53,98.74,1.28,99.64,-0.14,98.30,-0.99,100.17,0.20,91.76,2.01,91.76,2.01,98.96,1.08,99.01,1.10,93.60,1.18,91.81,2.20
2010M08,92.54,4.41,77.74,21.09,78.90,17.11,95.00,1.52,72.22,12.28,71.94,12.55,83.41,12.02,86.57,14.81,79.02,17.40,94.10,1.60,92.33,3.59,86.59,11.60,87.82,11.02,79.50,15.35,94.32,19.57,94.32,19.57,85.90,8.50,86.12,12.24,82.80,15.61,91.96,3.45,93.18,4.91,83.15,3.02,103.02,28.89,103.02,28.89,92.23,12.67,93.16,17.06,93.41,10.81,85.74,16.72,93.70,8.10,96.42,-0.57,98.62,2.56,99.74,-1.30,98.34,-2.44,100.31,-0.83,91.95,1.84,91.95,1.84,99.61,0.39,99.66,0.40,94.52,2.15,91.99,2.37
2010M09,92.91,3.93,77.68,17.77,78.92,14.06,95.99,2.58,71.68,11.17,71.38,11.39,85.60,15.86,90.80,20.39,82.07,24.52,93.59,0.05,93.51,3.70,87.73,13.14,89.16,13.39,79.48,11.57,95.39,16.68,95.39,16.68,86.23,8.26,87.54,13.45,81.12,12.49,91.14,2.19,92.54,2.51,83.57,3.38,101.09,25.28,101.09,25.28,93.00,10.37,93.05,11.80,94.31,11.94,88.66,13.43,94.88,7.59,96.50,-0.59,98.45,2.58,99.66,-1.96,97.97,-1.86,100.33,-2.00,92.86,1.79,92.86,1.79,100.32,-0.82,100.38,-0.84,94.58,2.12,92.11,2.28
2010M10,94.17,5.39,77.69,16.32,79.13,12.93,96.13,3.35,75.46,18.76,75.22,19.11,90.53,24.75,95.40,17.65,89.20,39.27,93.66,0.56,94.31,6.03,89.88,16.27,91.62,16.88,79.91,12.50,95.68,14.53,95.68,14.53,88.42,9.36,88.30,10.14,86.30,20.21,91.10,2.03,92.79,2.28,85.22,4.77,95.62,17.34,95.62,17.34,95.15,12.88,94.85,14.51,96.33,13.96,93.02,18.60,95.25,8.57,97.22,-0.42,98.76,1.93,99.39,-2.27,97.74,-2.28,100.06,-2.26,95.60,2.80,95.60,2.80,100.67,0.68,100.74,0.69,95.48,3.00,94.05,4.23
2010M11,95.18,5.64,79.96,14.54,80.50,12.09,96.56,3.82,78.35,13.47,78.15,13.71,94.13,25.57,97.77,13.21,93.98,39.04,94.68,1.80,95.05,6.73,92.02,17.69,93.84,17.99,81.56,15.70,96.13,13.16,96.13,13.16,92.90,13.09,93.62,13.80,94.20,26.49,92.80,3.59,94.66,4.03,88.36,8.43,94.49,16.83,94.49,16.83,95.91,13.34,94.50,13.91,98.03,17.12,95.21,18.10,95.92,7.87,97.16,-0.51,98.96,2.15,99.34,-2.18,97.83,-2.67,99.95,-1.98,95.85,4.63,95.85,4.63,99.13,-0.67,99.18,-0.67,95.71,3.22,94.08,4.22
2010M12,95.92,6.05,82.98,21.35,82.19,16.73,97.21,2.03,82.38,19.46,82.23,19.78,93.95,19.09,102.47,12.53,93.22,27.05,95.07,1.41,96.59,8.22,93.53,15.86,95.38,15.91,82.89,15.53,98.88,16.37,98.88,16.37,95.66,15.14,98.04,16.81,96.53,25.62,94.91,6.35,95.12,5.19,90.31,10.40,95.02,17.06,95.02,17.06,96.91,14.46,94.50,15.33,99.51,18.15,98.26,19.28,97.48,6.76,97.01,-0.56,99.66,4.15,99.14,-2.02,97.95,-1.67,99.61,-2.16,96.47,5.92,96.47,5.92,98.50,-0.88,98.54,-0.89,95.69,3.20,94.03,4.17
2011M01,97.34,6.37,84.26,22.79,83.27,17.76,97.21,2.37,85.62,17.71,85.49,17.95,98.76,20.75,104.08,9.52,99.30,28.28,95.96,3.14,99.05,9.71,96.20,15.00,97.87,14.72,86.64,16.92,101.20,13.54,101.20,13.54,97.20,15.73,98.30,17.23,97.73,22.96,95.77,6.98,97.48,5.92,94.40,14.62,96.00,15.98,96.00,15.98,98.82,14.72,95.93,15.82,101.92,17.72,102.38,20.05,98.11,5.14,97.50,0.67,99.36,3.84,99.42,-1.68,98.44,-1.02,99.81,-1.95,98.38,7.90,98.38,7.90,98.51,-1.17,98.55,-1.19,96.65,4.01,95.36,5.55
2011M02,98.89,7.90,87.87,26.21,86.57,21.21,98.49,3.41,91.05,27.92,90.96,28.28,102.43,23.59,104.74,7.44,105.19,32.92,96.84,4.34,98.19,8.79,98.51,16.40,100.17,16.21,88.95,17.64,102.00,8.14,102.00,8.14,100.07,18.74,100.68,18.98,105.71,31.69,96.23,7.64,96.92,5.43,96.13,17.37,99.66,16.96,99.66,16.96,101.21,16.05,99.22,16.18,102.90,19.33,105.83,23.92,100.40,7.35,97.60,1.09,100.13,3.47,99.49,-1.26,98.76,-0.22,99.78,-1.67,98.66,10.00,98.66,10.00,98.71,-2.03,98.75,-2.06,97.85,5.32,96.31,6.62
2011M03,100.57,8.61,89.74,25.25,88.80,20.50,99.06,4.48,100.75,37.62,100.76,38.07,104.80,23.77,105.57,5.72,108.42,32.88,96.53,3.13,98.81,8.89,100.51,17.34,101.94,17.08,92.33,19.00,102.86,5.48,102.86,5.48,101.71,20.14,101.42,19.90,110.25,34.88,96.65,6.65,97.49,5.77,98.91,20.53,104.70,17.73,104.70,17.73,102.86,14.81,102.87,16.57,102.99,13.28,105.65,23.31,101.27,6.28,97.70,1.20,100.94,4.14,99.62,-1.43,99.20,0.28,99.79,-2.11,99.64,9.47,99.64,9.47,99.90,-0.87,99.95,-0.89,98.43,5.91,97.40,7.74
2011M04,101.83,8.92,92.22,28.53,91.46,26.33,100.14,5.45,108.06,41.74,108.18,42.25,105.00,21.80,100.32,9.36,108.19,29.48,98.03,4.04,100.02,8.72,102.55,17.68,103.33,16.66,98.05,24.21,104.22,4.88,104.22,4.88,102.48,19.78,101.38,19.27,110.31,31.60,97.91,6.04,98.76,6.15,99.79,20.03,107.29,16.73,107.29,16.73,104.36,12.53,106.07,14.04,103.22,11.53,105.12,17.93,104.00,6.32,98.04,1.79,101.77,3.59,100.14,-0.97,100.52,1.03,99.98,-1.75,100.93,10.77,100.93,10.77,98.74,-0.48,98.72,-0.54,98.36,5.82,97.33,7.64
2011M05,101.77,8.98,102.30,36.75,102.74,36.24,100.14,5.62,104.91,39.81,104.99,40.32,103.14,19.82,101.68,8.38,104.88,25.82,98.86,5.72,100.26,8.58,103.23,19.08,103.60,18.01,101.08,25.82,103.10,5.97,103.10,5.97,103.14,19.92,106.35,23.52,103.93,22.08,99.09,8.70,98.86,7.20,100.73,20.58,107.72,12.06,107.72,12.06,104.50,10.42,106.96,8.89,103.71,11.32,103.12,17.52,102.45,7.26,98.02,2.05,101.80,4.95,100.12,-0.22,100.70,2.39,99.88,-1.24,100.40,11.93,100.40,11.93,99.32,-0.88,99.31,-0.96,99.36,6.21,99.49,8.47
2011M06,101.12,9.52,102.24,36.23,102.41,34.70,100.14,4.95,103.39,45.70,103.46,46.36,102.22,22.95,98.17,12.53,103.10,30.84,99.52,6.35,100.93,9.16,101.45,17.76,101.20,15.88,102.93,29.65,102.21,8.19,102.21,8.19,100.72,17.76,99.69,17.71,101.75,19.86,100.73,9.88,100.77,9.37,100.26,19.70,104.53,4.63,104.53,4.63,102.62,10.34,104.61,7.91,102.03,12.11,100.69,18.99,103.18,9.07,98.03,2.00,100.73,3.54,100.08,0.30,100.41,2.46,99.94,-0.55,100.54,11.87,100.54,11.87,101.08,1.26,101.09,1.22,99.38,6.28,99.52,8.62
2011M07,101.11,9.89,103.53,33.86,103.67,31.63,100.14,5.41,102.31,46.85,102.33,47.49,100.25,21.91,98.76,14.08,99.84,29.11,101.64,8.01,100.63,9.29,102.54,19.62,101.40,17.09,109.13,35.33,100.65,7.23,100.65,7.23,101.03,17.75,99.26,15.63,100.81,20.95,103.33,12.08,102.54,10.13,101.98,23.06,100.80,-2.02,100.80,-2.02,101.39,10.30,101.08,6.32,101.34,11.73,102.02,22.50,102.45,10.11,102.05,5.94,99.93,1.21,100.57,0.93,100.58,2.32,100.57,0.40,100.97,10.04,100.97,10.04,100.86,1.92,100.85,1.86,101.44,8.38,101.73,10.80
2011M08,101.21,9.37,106.61,37.14,106.91,35.50,100.28,5.56,100.89,39.70,100.86,40.20,102.07,22.37,106.03,22.48,102.24,29.38,102.02,8.42,101.31,9.73,103.28,19.27,101.97,16.11,110.79,39.36,99.55,5.54,99.55,5.54,100.85,17.40,99.77,15.85,98.84,19.37,103.43,12.47,103.84,11.44,101.62,22.21,100.00,-2.93,100.00,-2.93,100.70,9.18,100.26,7.62,100.07,7.13,102.28,19.29,100.43,7.18,102.09,5.88,99.54,0.93,100.58,0.84,100.12,1.81,100.76,0.45,101.27,10.14,101.27,10.14,101.89,2.29,101.89,2.24,101.50,7.38,101.86,10.73
2011M09,100.57,8.24,106.69,37.35,106.97,35.54,101.10,5.32,101.24,41.24,101.23,41.82,100.52,17.43,101.69,11.99,100.04,21.90,102.73,9.77,100.54,7.52,101.71,15.94,100.24,12.43,110.16,38.60,98.54,3.30,98.54,3.30,99.75,15.68,100.41,14.70,97.02,19.60,103.08,13.10,100.49,8.59,101.15,21.04,98.25,-2.81,98.25,-2.81,99.25,6.72,99.82,7.28,97.59,3.48,98.64,11.26,99.44,4.81,102.22,5.93,99.32,0.88,100.48,0.82,100.39,2.47,100.52,0.19,100.34,8.06,100.34,8.06,100.83,0.51,100.82,0.44,101.51,7.33,101.88,10.61
2011M10,99.40,5.55,106.63,37.25,106.83,35.01,101.10,5.17,98.94,31.12,98.91,31.49,97.78,8.01,98.28,3.02,95.75,7.34,102.88,9.84,101.03,7.13,99.00,10.15,98.29,7.28,103.09,29.01,96.32,0.67,96.32,0.67,99.74,12.80,101.02,14.41,95.69,10.88,101.71,11.65,103.13,11.14,100.42,17.84,95.70,0.08,95.70,0.08,97.01,1.95,97.41,2.70,96.57,0.25,93.72,0.75,97.69,2.56,102.34,5.27,99.51,0.76,99.99,0.60,100.49,2.81,99.79,-0.27,99.66,4.25,99.66,4.25,100.51,-0.16,100.49,-0.25,101.86,6.68,103.08,9.60
2011M11,98.53,3.52,108.85,36.13,109.45,35.96,101.10,4.70,102.72,31.10,102.73,31.45,92.22,-2.03,91.19,-6.73,87.35,-7.05,103.02,8.81,100.38,5.61,96.30,4.65,96.00,2.30,97.98,20.13,95.51,-0.64,95.51,-0.64,97.31,4.75,97.51,4.16,90.35,-4.09,100.90,8.73,99.57,5.19,101.94,15.37,93.44,-1.11,93.44,-1.11,94.62,-1.34,94.43,-0.07,94.72,-3.38,90.62,-4.82,96.19,0.28,102.28,5.27,98.81,-0.15,99.86,0.52,100.43,2.66,99.63,-0.32,99.43,3.74,99.43,3.74,99.82,0.70,99.79,0.62,101.84,6.40,103.04,9.52
2011M12,97.66,1.81,109.06,31.43,110.92,34.96,101.10,4.00,100.13,21.55,100.10,21.73,90.82,-3.33,89.48,-12.68,85.70,-8.07,101.98,7.27,98.84,2.33,94.71,1.26,93.99,-1.46,98.87,19.28,93.84,-5.10,93.84,-5.10,95.99,0.34,94.21,-3.91,87.61,-9.24,101.16,6.59,100.14,5.28,102.67,13.69,91.90,-3.28,91.90,-3.28,92.66,-4.39,91.32,-3.37,92.95,-6.59,89.92,-8.49,94.38,-3.18,102.12,5.27,98.14,-1.53,99.67,0.53,99.97,2.06,99.55,-0.06,99.77,3.42,99.77,3.42,99.83,1.35,99.80,1.28,101.83,6.42,103.01,9.55
2012M01,98.60,1.29,114.50,35.89,116.68,40.12,101.10,4.00,104.23,21.74,104.08,21.75,91.97,-6.88,91.57,-12.02,87.89,-11.49,99.74,3.94,97.97,-1.09,96.12,-0.08,95.25,-2.68,101.18,16.78,93.70,-7.41,93.70,-7.41,97.98,0.80,98.02,-0.28,88.85,-9.09,100.56,5.00,101.95,4.59,104.18,10.36,92.46,-3.69,92.46,-3.69,93.12,-5.77,90.52,-5.64,95.12,-6.67,91.46,-10.67,95.76,-2.40,102.03,4.65,98.05,-1.32,99.99,0.57,100.12,1.71,99.94,0.13,99.92,1.57,99.92,1.57,99.68,1.19,99.64,1.11,102.04,5.58,103.07,8.09
2012M02,99.38,0.50,118.39,34.73,121.07,39.85,101.10,2.65,106.68,17.17,106.54,17.13,94.72,-7.53,91.46,-12.68,91.61,-12.91,100.86,4.15,99.40,1.23,98.69,0.18,97.22,-2.94,107.17,20.48,93.64,-8.20,93.64,-8.20,97.22,-2.85,93.94,-6.69,92.93,-12.09,100.54,4.48,101.86,5.10,103.29,7.45,92.41,-7.27,92.41,-7.27,93.96,-7.16,90.38,-8.91,96.82,-5.91,94.10,-11.08,95.87,-4.51,102.21,4.72,98.03,-2.10,100.09,0.60,100.52,1.78,99.93,0.15,100.90,2.27,100.90,2.27,99.47,0.77,99.43,0.69,101.86,4.10,102.70,6.63
